tiempo_s,aceleracion_z
12.750,-9.070
12.760,-9.070
12.770,-9.070
12.780,-9.121
12.790,-9.183
12.800,-9.246
12.810,-9.322
12.820,-9.412
12.830,-9.502
12.840,-9.588
12.850,-9.648
12.860,-9.708
12.870,-9.768
12.880,-9.828
12.890,-9.888
12.900,-9.948
12.910,-9.987
12.920,-10.002
12.930,-10.017
12.940,-10.030
12.950,-10.033
12.960,-10.036
12.970,-10.039
12.980,-10.045
12.990,-10.051
13.000,-10.057
13.010,-10.064
13.020,-10.073
13.030,-10.082
13.040,-10.093
13.050,-10.114
13.060,-10.135
13.070,-10.156
13.080,-10.205
13.090,-10.262
13.100,-10.319
13.110,-10.393
13.120,-10.486
13.130,-10.579
13.140,-10.658
13.150,-10.640
13.160,-10.622
13.170,-10.604
13.180,-10.450
13.190,-10.261
13.200,-10.072
13.210,-9.912
13.220,-9.786
13.230,-9.660
13.240,-9.536
13.250,-9.422
13.260,-9.308
13.270,-9.194
13.280,-9.146
13.290,-9.116
13.300,-9.086
13.310,-9.056
13.320,-9.026
13.330,-8.996
13.340,-8.979
13.350,-9.051
13.360,-9.123
13.370,-9.195
13.380,-9.288
13.390,-9.387
13.400,-9.486
13.410,-9.573
13.420,-9.645
13.430,-9.717
13.440,-9.786
13.450,-9.834
13.460,-9.882
13.470,-9.930
13.480,-9.959
13.490,-9.983
13.500,-10.007
13.510,-10.024
13.520,-10.033
13.530,-10.042
13.540,-10.054
13.550,-10.084
13.560,-10.114
13.570,-10.143
13.580,-10.171
13.590,-10.198
13.600,-10.225
13.610,-10.264
13.620,-10.318
13.630,-10.372
13.640,-10.429
13.650,-10.507
13.660,-10.585
13.670,-10.663
13.680,-10.689
13.690,-10.701
13.700,-10.713
13.710,-10.586
13.720,-10.286
13.730,-9.986
13.740,-9.711
13.750,-9.630
13.760,-9.549
13.770,-9.468
13.780,-9.357
13.790,-9.237
13.800,-9.117
13.810,-9.047
13.820,-9.041
13.830,-9.035
13.840,-9.030
13.850,-9.027
13.860,-9.024
13.870,-9.021
13.880,-9.092
13.890,-9.185
13.900,-9.278
13.910,-9.363
13.920,-9.438
13.930,-9.513
13.940,-9.587
13.950,-9.650
13.960,-9.713
13.970,-9.776
13.980,-9.827
13.990,-9.875
14.000,-9.923
14.010,-9.957
14.020,-9.972
14.030,-9.987
14.040,-10.001
14.050,-10.007
14.060,-10.013
14.070,-10.019
14.080,-10.036
14.090,-10.057
14.100,-10.078
14.110,-10.097
14.120,-10.112
14.130,-10.127
14.140,-10.144
14.150,-10.183
14.160,-10.222
14.170,-10.261
14.180,-10.302
14.190,-10.344
14.200,-10.386
14.210,-10.440
14.220,-10.509
14.230,-10.578
14.240,-10.635
14.250,-10.581
14.260,-10.527
14.270,-10.473
14.280,-10.267
14.290,-10.015
14.300,-9.763
14.310,-9.581
14.320,-9.491
14.330,-9.401
14.340,-9.309
14.350,-9.201
14.360,-9.093
14.370,-8.985
14.380,-8.976
14.390,-8.997
14.400,-9.018
14.410,-9.040
14.420,-9.064
14.430,-9.088
14.440,-9.120
14.450,-9.219
14.460,-9.317
14.470,-9.416
14.480,-9.499
14.490,-9.577
14.500,-9.655
14.510,-9.726
14.520,-9.786
14.530,-9.846
14.540,-9.901
14.550,-9.916
14.560,-9.931
14.570,-9.946
14.580,-9.971
14.590,-9.998
14.600,-10.025
14.610,-10.046
14.620,-10.061
14.630,-10.076
14.640,-10.091
14.650,-10.100
14.660,-10.109
14.670,-10.118
14.680,-10.147
14.690,-10.183
14.700,-10.219
14.710,-10.258
14.720,-10.300
14.730,-10.342
14.740,-10.384
14.750,-10.429
14.760,-10.474
14.770,-10.519
14.780,-10.528
14.790,-10.525
14.800,-10.522
14.810,-10.430
14.820,-10.217
14.830,-10.004
14.840,-9.799
14.850,-9.667
14.860,-9.535
14.870,-9.403
14.880,-9.289
14.890,-9.181
14.900,-9.073
14.910,-9.013
14.920,-9.019
14.930,-9.025
14.940,-9.031
14.950,-9.037
14.960,-9.043
14.970,-9.049
14.980,-9.133
14.990,-9.244
15.000,-9.355
15.010,-9.457
15.020,-9.547
15.030,-9.637
15.040,-9.725
15.050,-9.788
15.060,-9.851
15.070,-9.914
15.080,-9.943
15.090,-9.961
15.100,-9.979
15.110,-9.999
15.120,-10.020
15.130,-10.041
15.140,-10.060
15.150,-10.066
15.160,-10.072
15.170,-10.078
15.180,-10.084
15.190,-10.090
15.200,-10.096
15.210,-10.114
15.220,-10.147
15.230,-10.180
15.240,-10.212
15.250,-10.242
15.260,-10.272
15.270,-10.302
15.280,-10.343
15.290,-10.388
15.300,-10.433
15.310,-10.462
15.320,-10.468
15.330,-10.474
15.340,-10.467
15.350,-10.296
15.360,-10.125
15.370,-9.954
15.380,-9.817
15.390,-9.691
15.400,-9.565
15.410,-9.427
15.420,-9.271
